Time	EMG	Muscle Force
13.756	0.0204999	0.249117
13.757	-0.0129083	0.249117
13.758	-0.00520042	0.249117
13.759	-0.0212418	0.249117
13.76	-0.0161199	0.249117
13.761	0.0131664	0.249117
13.762	0.0305648	0.249117
13.763	0.0220522	0.249117
13.764	0.00505675	0.249117
13.765	-0.00658162	0.249117
13.766	-0.0434589	0.249117
13.767	-0.0517071	0.249117
13.768	0.0076344	0.249117
13.769	0.0146315	0.249117
13.77	0.0265291	0.249117
13.771	0.051492	0.249117
13.772	0.018024	0.249117
13.773	-0.0198449	0.249117
13.774	-0.0100558	0.249117
13.775	0.00899485	0.249117
13.776	-0.0347585	0.249117
13.777	-0.073841	0.249117
13.778	-0.0356827	0.249117
13.779	0.0746849	0.249117
13.78	0.0517179	0.249117
13.781	0.0470008	0.249117
13.782	0.0118266	0.249117
13.783	-0.0616578	0.249117
13.784	-0.0435746	0.249117
13.785	0.0149793	0.249117
13.786	0.0503634	0.249117
13.787	0.0082868	0.249117
13.788	-0.0667403	0.249117
13.789	-0.0618905	0.249117
13.79	0.0300302	0.249117
13.791	0.0641948	0.249117
13.792	0.0327734	0.249117
13.793	0.00220013	0.249117
13.794	-0.0194625	0.249117
13.795	-0.0192684	0.249117
13.796	-0.011886	0.249117
13.797	-0.00362157	0.249117
13.798	-0.0318805	0.249117
13.799	0.0364241	0.249117
13.8	0.0456883	0.249117
13.801	-0.0108417	0.249117
13.802	-0.0249718	0.249117
13.803	-0.0250893	0.249117
13.804	-0.0139641	0.249117
13.805	-0.00650663	0.249117
13.806	0.0225178	0.249117
13.807	0.0513054	0.249117
13.808	0.0415811	0.249117
13.809	-0.0310638	0.249117
13.81	-0.0782749	0.249117
13.811	-0.0419049	0.249117
13.812	0.0356229	0.249117
13.813	0.064328	0.249117
13.814	0.0555553	0.249117
13.815	-0.0204863	0.249117
13.816	-0.0899007	0.249117
13.817	-0.0543769	0.249117
13.818	0.0273017	0.249117
13.819	0.0855139	0.249117
13.82	0.0168251	0.249117
13.821	-0.0385748	0.249117
13.822	-0.0152186	0.249117
13.823	0.000755384	0.249117
13.824	0.00589388	0.249117
13.825	0.0365305	0.249117
13.826	0.0118651	0.249117
13.827	-0.0334669	0.249117
13.828	-0.0705463	0.249117
13.829	-0.00146552	0.249117
13.83	0.0532837	0.249117
13.831	0.0253232	0.249117
13.832	-0.0190089	0.249117
13.833	-0.0180544	0.249117
13.834	0.0320558	0.249117
13.835	0.0245121	0.249117
13.836	0.0121811	0.249117
13.837	-0.0275066	0.249117
13.838	-0.0292625	0.249117
13.839	-0.0215495	0.249117
13.84	-0.0100172	0.249117
13.841	-0.020754	0.249117
13.842	0.0327456	0.249117
13.843	0.0380553	0.249117
13.844	-0.0246007	0.249117
13.845	0.0292223	0.249117
13.846	0.0783434	0.249117
13.847	0.0336168	0.249117
13.848	-0.0607251	0.249117
13.849	-0.141639	0.249117
13.85	-0.0824541	0.249117
13.851	0.00210099	0.249117
13.852	0.0737282	0.249117
13.853	0.16194	0.249117
13.854	0.11782	0.249117
13.855	-0.0666494	0.249117
13.856	-0.133728	0.249117
13.857	-0.0510517	0.249117
13.858	-0.0347295	0.249117
13.859	-0.0179724	0.249117
13.86	0.0691783	0.249117
13.861	0.0788963	0.249117
13.862	0.0252893	0.249117
13.863	-0.0207603	0.249117
13.864	-0.0456692	0.249117
13.865	-0.00945105	0.249117
13.866	-0.0330835	0.249117
13.867	-0.0181071	0.249117
13.868	0.0426278	0.249117
13.869	0.0497157	0.249117
13.87	0.0331163	0.249117
13.871	-0.018627	0.249117
13.872	-0.08067	0.249117
13.873	-0.0655389	0.249117
13.874	0.0840415	0.249117
13.875	0.0650544	0.249117
13.876	-0.0438963	0.249117
13.877	-0.0500269	0.249117
13.878	0.0347591	0.249117
13.879	0.0578522	0.249117
13.88	0.00902059	0.249117
13.881	-0.0385737	0.249117
13.882	-0.0819085	0.249117
13.883	0.00319599	0.249117
13.884	0.0454219	0.249117
13.885	0.0481837	0.249117
13.886	0.0223557	0.248747
13.887	-0.0049648	0.249117
13.888	-0.0288478	0.249117
13.889	-0.144946	0.249117
13.89	-0.0135224	0.249117
13.891	0.165965	0.249117
13.892	0.109213	0.249117
13.893	-0.0135954	0.249117
13.894	-0.125687	0.249117
13.895	-0.0992685	0.249117
13.896	0.0111866	0.249117
13.897	0.0997465	0.249117
13.898	0.0500792	0.249117
13.899	-0.0786815	0.249117
13.9	-0.0361205	0.249117
13.901	0.0328983	0.249117
13.902	0.052876	0.249117
13.903	0.0360319	0.249117
13.904	-0.0172447	0.249117
13.905	-0.060565	0.249117
13.906	-0.0367232	0.248747
13.907	-0.0151352	0.249117
13.908	0.0185923	0.249117
13.909	0.0104382	0.249117
13.91	-0.011902	0.249117
13.911	0.0635407	0.249117
13.912	0.0866004	0.249117
13.913	0.00330679	0.249117
13.914	-0.0606925	0.249117
13.915	-0.0410559	0.249117
13.916	-0.107242	0.249117
13.917	-0.0765097	0.249117
13.918	0.0624706	0.249117
13.919	0.0948185	0.249117
13.92	0.0754608	0.249117
13.921	0.0743211	0.249117
13.922	0.0168377	0.249117
13.923	-0.0646933	0.249117
13.924	-0.0896224	0.249117
13.925	-0.0671585	0.249117
13.926	-0.0289763	0.249117
13.927	-0.0261541	0.249117
13.928	0.0308557	0.249117
13.929	0.102856	0.249117
13.93	0.081496	0.249117
13.931	0.076445	0.248747
13.932	-0.0394918	0.248747
13.933	-0.129655	0.248747
13.934	-0.0716776	0.248747
13.935	0.0113642	0.249117
13.936	0.0224945	0.248747
13.937	-0.00139044	0.248747
13.938	0.0423212	0.248747
13.939	0.0205684	0.248747
13.94	0.0131861	0.248747
13.941	0.0345322	0.248747
13.942	-0.0316331	0.248747
13.943	-0.0599728	0.248747
13.944	-0.0162176	0.248747
13.945	-0.00594692	0.248747
13.946	0.0291538	0.248747
13.947	0.062454	0.248747
13.948	-0.00422484	0.248747
13.949	-0.0392852	0.248747
13.95	-0.0100929	0.248747
13.951	0.0241251	0.248747
13.952	-0.00655953	0.248747
13.953	-0.053929	0.248747
13.954	-0.03533	0.248747
13.955	0.0534989	0.248747
13.956	0.0671056	0.248747
13.957	0.0515929	0.248747
13.958	-0.0113253	0.248747
13.959	-0.083607	0.248747
13.96	-0.0823714	0.248747
13.961	0.000311247	0.248747
13.962	0.0827534	0.248747
13.963	0.059173	0.248747
13.964	-0.00482797	0.248747
13.965	-0.0470103	0.248747
13.966	-0.0468455	0.248747
13.967	0.00983272	0.248747
13.968	0.0189061	0.248747
13.969	0.0200941	0.248747
13.97	0.0245093	0.248747
13.971	0.0234454	0.248747
13.972	-0.00590498	0.248747
13.973	-0.0820082	0.248747
13.974	-0.0824479	0.248747
13.975	0.0661013	0.248747
13.976	0.111179	0.248747
13.977	-0.0133192	0.248747
13.978	-0.0281931	0.248747
13.979	0.0165861	0.248747
13.98	-0.0343208	0.248747
13.981	-0.0339753	0.248747
13.982	-0.0293093	0.248747
13.983	0.00778721	0.248747
13.984	0.0467693	0.248747
13.985	0.0479574	0.248747
13.986	0.0585841	0.248747
13.987	-0.0265682	0.248747
13.988	-0.0962294	0.248747
13.989	-0.0564333	0.248747
13.99	0.031892	0.248747
13.991	0.0380053	0.249117
13.992	0.0135041	0.248747
13.993	-0.0484208	0.248747
13.994	-0.00740952	0.248747
13.995	0.100535	0.248747
13.996	0.0704087	0.248747
13.997	-0.0239865	0.248747
13.998	-0.0445605	0.248747
13.999	-0.0908834	0.248747
14	-0.0653999	0.248747
14.001	0.0158217	0.248747
14.002	0.037895	0.248747
14.003	0.0228954	0.248747
14.004	0.0325484	0.249117
14.005	0.0482514	0.248747
14.006	0.0347671	0.249117
14.007	0.0470846	0.249117
14.008	-0.0538437	0.248747
14.009	-0.113451	0.248747
14.01	-0.0862237	0.248747
14.011	-0.0179538	0.248747
14.012	0.0778517	0.248747
14.013	0.0894577	0.248747
14.014	0.0311235	0.248747
14.015	-0.0192574	0.248747
14.016	0.0211404	0.248747
14.017	-0.0157284	0.248747
14.018	-0.0550526	0.248747
14.019	-0.0196831	0.248747
14.02	-0.0133511	0.248747
14.021	-0.00655943	0.248747
14.022	0.0168914	0.248747
14.023	0.039417	0.248747
14.024	0.037951	0.248747
14.025	0.00886247	0.248747
14.026	-0.0438007	0.248747
14.027	-0.0464098	0.248747
14.028	-0.00491559	0.248747
14.029	0.0332523	0.248747
14.03	0.0369118	0.248747
14.031	0.00259998	0.248747
14.032	-0.0452419	0.248747
14.033	-0.0301931	0.248747
14.034	-0.0132182	0.248747
14.035	0.0539237	0.248747
14.036	0.0944052	0.248747
14.037	0.0110567	0.248747
14.038	-0.106146	0.248747
14.039	-0.079184	0.248747
14.04	-0.00624539	0.248747
14.041	0.0366495	0.248747
14.042	0.042333	0.248747
14.043	0.0539944	0.248747
14.044	0.0196061	0.248747
14.045	-0.0260964	0.248747
14.046	-0.0135805	0.248747
14.047	-0.032656	0.248747
14.048	-0.017327	0.248747
14.049	-0.000678156	0.248747
14.05	-0.00976907	0.248747
14.051	0.00461789	0.248747
14.052	0.014454	0.248747
14.053	0.0147809	0.248747
14.054	0.0388313	0.248747
14.055	0.0343833	0.248747
14.056	-0.0272024	0.248747
14.057	-0.0756357	0.248747
14.058	-0.018009	0.248747
14.059	0.0318798	0.248747
14.06	0.0193084	0.248747
14.061	-0.00596351	0.248747
14.062	0.0139617	0.248747
14.063	0.0306161	0.248747
14.064	0.00450709	0.248747
14.065	-0.0720058	0.248747
14.066	-0.0699592	0.248747
14.067	0.0448936	0.248747
14.068	0.12987	0.248747
14.069	0.0421157	0.248747
14.07	-0.0616037	0.248747
14.071	-0.0821646	0.248747
14.072	-0.0727127	0.248747
14.073	0.00867587	0.248747
14.074	0.0756113	0.249117
14.075	0.0665656	0.248747
14.076	0.0019996	0.248747
14.077	-0.0165582	0.248747
14.078	-0.0518723	0.248747
14.079	-0.0190714	0.248747
14.08	0.0340333	0.248747
14.081	0.0153066	0.249117
14.082	-0.0268394	0.249117
14.083	-0.0323656	0.249117
14.084	-0.00088145	0.249117
14.085	0.0419117	0.249117
14.086	0.0585798	0.248747
14.087	0.00673539	0.249117
14.088	-0.0418094	0.249117
14.089	-0.0710851	0.248747
14.09	-0.0264942	0.248747
14.091	0.0221259	0.248747
14.092	0.0451628	0.248747
14.093	0.0238044	0.248747
14.094	0.0249868	0.248747
14.095	0.0063746	0.248747
14.096	-0.00132814	0.248747
14.097	0.000772104	0.248747
14.098	-0.0371507	0.248747
14.099	-0.0997877	0.248747
14.1	-0.0843216	0.248747
14.101	0.0574198	0.248747
14.102	0.167516	0.248747
14.103	0.109098	0.248747
14.104	-0.0190421	0.248747
14.105	-0.0583725	0.248747
14.106	-0.0645251	0.248747
14.107	-0.116798	0.248747
14.108	-0.0760206	0.248747
14.109	0.0489234	0.248747
14.11	0.129874	0.248747
14.111	0.10459	0.248747
14.112	-0.00897628	0.248747
14.113	-0.0526216	0.248747
14.114	-0.0242021	0.248747
14.115	-0.0260338	0.249117
14.116	-0.0465404	0.248747
14.117	-0.0088208	0.248747
14.118	0.046861	0.248747
14.119	0.0365133	0.249117
14.12	-0.0300766	0.249117
14.121	-0.0376253	0.249117
14.122	0.00448426	0.249117
14.123	0.0729901	0.248747
14.124	0.0607841	0.248747
14.125	-0.0346568	0.249117
14.126	-0.0451436	0.249117
14.127	-0.0711426	0.249117
14.128	-0.0383009	0.249117
14.129	0.0335654	0.249117
14.13	0.0513915	0.248747
14.131	0.054536	0.249117
14.132	0.020005	0.249117
14.133	-0.0226074	0.248747
14.134	-0.0410968	0.248747
14.135	-0.0279816	0.248747
14.136	0.023051	0.248747
14.137	0.0186375	0.248747
14.138	-0.0554007	0.249117
14.139	-0.0843865	0.249117
14.14	0.0843501	0.249117
14.141	0.134001	0.248747
14.142	0.0293582	0.248747
14.143	-0.0310342	0.248747
14.144	-0.0926302	0.248747
14.145	-0.10356	0.248747
14.146	-0.0376379	0.248747
14.147	0.0867419	0.248747
14.148	0.115663	0.248747
14.149	0.0326066	0.248747
14.15	-0.032106	0.248747
14.151	-0.0456953	0.248747
14.152	-0.0329687	0.248747
14.153	-0.0410761	0.248747
14.154	0.0103506	0.248747
14.155	0.0204346	0.248747
14.156	0.0480853	0.248747
14.157	0.048282	0.248747
14.158	-0.000345401	0.248747
14.159	-0.0861984	0.248747
14.16	-0.0583287	0.248747
14.161	0.026549	0.248747
14.162	0.0570808	0.248747
14.163	0.0257623	0.248747
14.164	-0.00252792	0.248747
14.165	-0.0113842	0.248747
14.166	-0.0265273	0.248747
14.167	-0.0211477	0.248747
14.168	-0.00142653	0.248747
14.169	0.0432594	0.248747
14.17	0.0191481	0.248747
14.171	-0.0229445	0.248747
14.172	-0.0382175	0.248747
14.173	-0.0236907	0.248747
14.174	0.0245817	0.248747
14.175	0.0661308	0.248747
14.176	0.0233096	0.248747
14.177	-0.0282863	0.248747
14.178	-0.0654295	0.248747
14.179	-0.0278999	0.248747
14.18	0.0287878	0.248747
14.181	0.0649509	0.248747
14.182	0.0188383	0.248747
14.183	-0.0837145	0.248747
14.184	-0.0480299	0.248747
14.185	0.0478384	0.248747
14.186	0.0751712	0.248747
14.187	0.057474	0.248747
14.188	-0.0252951	0.248747
14.189	-0.144091	0.248747
14.19	-0.0543594	0.248747
14.191	0.096988	0.248747
14.192	0.0703671	0.248747
14.193	0.0123861	0.248747
14.194	-0.0573483	0.248747
14.195	-0.0470852	0.248747
14.196	-0.000710507	0.248747
14.197	0.0399955	0.248747
14.198	0.0664859	0.248747
14.199	0.0562699	0.248747
14.2	-0.0392373	0.248747
14.201	-0.133278	0.248747
14.202	-0.0724306	0.248747
14.203	0.0251505	0.248747
14.204	0.100251	0.248747
14.205	0.0457948	0.248747
14.206	-0.00277591	0.248377
14.207	0.0513053	0.248747
14.208	0.0251826	0.248747
14.209	-0.122005	0.248747
14.21	-0.0989829	0.248747
14.211	0.000416314	0.248747
14.212	0.0697543	0.248747
14.213	0.0737436	0.248747
14.214	0.0220459	0.248747
14.215	-0.00128665	0.248747
14.216	-0.0474548	0.248747
14.217	-0.0496717	0.248747
14.218	-0.00148237	0.248747
14.219	0.0439896	0.248747
14.22	0.00450688	0.248747
14.221	-0.0083613	0.248747
14.222	0.000634523	0.248747
14.223	-0.014114	0.248747
14.224	0.00435013	0.248747
14.225	0.0230435	0.248747
14.226	-0.000236576	0.248747
14.227	-0.0223387	0.248747
14.228	-0.00735026	0.248747
14.229	0.0170842	0.248747
14.23	0.0130573	0.248747
14.231	-0.00409709	0.248747
14.232	-0.0311413	0.248747
14.233	-0.0199216	0.248747
14.234	0.0261598	0.248377
14.235	0.0333402	0.248747
14.236	0.0109051	0.248747
14.237	0.0103546	0.248747
14.238	-0.0442855	0.248747
14.239	-0.046914	0.248747
14.24	0.0295257	0.248747
14.241	0.0471132	0.248747
14.242	-0.014993	0.248747
14.243	-0.0251506	0.248747
14.244	-0.0069442	0.248747
14.245	0.030944	0.248747
14.246	0.0118352	0.248747
14.247	-0.000170467	0.248747
14.248	-0.0304227	0.248747
14.249	-0.0298978	0.248747
14.25	0.0260614	0.248747
14.251	0.0357748	0.248747
14.252	0.0304075	0.248747
14.253	-0.0154241	0.248747
14.254	-0.060376	0.248747
14.255	-0.0453345	0.248747
14.256	0.0030578	0.248747
14.257	0.0467602	0.248747
14.258	0.0859136	0.248747
14.259	0.0352627	0.248747
14.26	-0.0587713	0.248747
14.261	-0.110567	0.248747
14.262	-0.0261471	0.248747
14.263	0.0794115	0.248747
14.264	0.0421508	0.248747
14.265	0.030703	0.248747
14.266	-0.0390022	0.248747
14.267	-0.0484446	0.248747
14.268	-0.00430587	0.248747
14.269	0.0115528	0.248747
14.27	0.00870903	0.248747
14.271	0.00687018	0.248747
14.272	0.0454763	0.248747
14.273	0.00705298	0.248747
14.274	-0.0401467	0.248747
14.275	-0.0399672	0.248747
14.276	0.00740973	0.248747
14.277	-0.0062995	0.248747
14.278	0.00606161	0.248747
14.279	0.011799	0.248747
14.28	0.0437777	0.248747
14.281	0.0183499	0.248747
14.282	-0.0300489	0.248747
14.283	-0.00805598	0.248747
14.284	-0.00304451	0.248747
14.285	-0.0391576	0.248747
14.286	-0.0229232	0.248747
14.287	0.00876753	0.248747
14.288	0.0345898	0.248747
14.289	0.0362962	0.248747
14.29	0.0357594	0.248747
14.291	-0.0156431	0.248747
14.292	-0.0201965	0.248747
14.293	-0.0429474	0.248747
14.294	-0.0994876	0.248747
14.295	0.048155	0.248747
14.296	0.164392	0.248747
14.297	0.0491137	0.248747
14.298	-0.102704	0.248747
14.299	-0.136454	0.248747
14.3	-0.0397719	0.248747
14.301	0.0678112	0.248747
14.302	0.0757626	0.248747
14.303	0.0838607	0.248747
14.304	0.0395728	0.248747
14.305	-0.0751683	0.248747
14.306	-0.105388	0.248747
14.307	-0.0376268	0.248747
14.308	0.0309474	0.248747
14.309	0.0485129	0.248747
14.31	0.025437	0.248747
14.311	-0.00207376	0.248747
14.312	0.0075472	0.248747
14.313	-0.00887299	0.248747
14.314	-0.0132633	0.248747
14.315	-0.019135	0.248747
14.316	-0.00861071	0.248747
14.317	0.00175745	0.248747
14.318	0.0206701	0.248747
14.319	0.0663917	0.248747
14.32	-0.0145924	0.248747
14.321	-0.0474131	0.248747
14.322	-0.0648071	0.248747
14.323	-0.00269657	0.248747
14.324	0.0584345	0.248747
14.325	0.0438304	0.248747
14.326	-0.00965828	0.248747
14.327	-0.0238157	0.248747
14.328	-0.0378703	0.248747
14.329	0.0152647	0.248747
14.33	0.058205	0.248747
14.331	0.0388467	0.248747
14.332	-0.0369818	0.248747
14.333	-0.0680713	0.248747
14.334	-0.0683145	0.248747
14.335	0.0130497	0.248747
14.336	0.0543785	0.248747
14.337	0.0686484	0.248747
14.338	0.0128731	0.248747
14.339	-0.0147712	0.248747
14.34	-0.00615344	0.248747
14.341	0.0188403	0.248747
14.342	-0.0119479	0.248747
14.343	-0.049471	0.248747
14.344	-0.100461	0.248747
14.345	-0.0571987	0.248747
14.346	0.111074	0.248747
14.347	0.124143	0.248747
14.348	0.0590835	0.248747
14.349	0.00642131	0.248747
14.35	-0.0725504	0.248747
14.351	-0.101208	0.248747
14.352	-0.043286	0.248747
14.353	0.0332966	0.248747
14.354	0.0169832	0.248747
14.355	-0.0051081	0.248747
14.356	0.0198002	0.248747
14.357	0.0462494	0.248747
14.358	0.0557784	0.248747
14.359	-0.0244128	0.248747
14.36	-0.0696768	0.248747
14.361	-0.026194	0.248747
14.362	0.0171515	0.248747
14.363	0.0349635	0.248747
14.364	0.0150488	0.248747
14.365	-0.0083851	0.248747
14.366	-0.0405196	0.248747
14.367	-0.0383552	0.248747
14.368	-0.0257308	0.248747
14.369	0.0361855	0.248747
14.37	0.101734	0.248747
14.371	0.100575	0.248747
14.372	-0.0722334	0.248747
14.373	-0.110407	0.248747
14.374	-0.0290608	0.248747
14.375	0.00797012	0.248747
14.376	-0.00831687	0.248747
14.377	0.0133886	0.248747
14.378	0.0471719	0.248747
14.379	0.0241144	0.248747
14.38	0.0145822	0.248747
14.381	0.0407361	0.248747
14.382	-0.0295816	0.248747
14.383	-0.082933	0.248747
14.384	-0.0637238	0.248747
14.385	0.01082	0.248747
14.386	0.0662514	0.248747
14.387	0.0482091	0.248747
14.388	0.0139634	0.248747
14.389	-0.00684162	0.248747
14.39	-0.0162067	0.248747
14.391	0.0132402	0.248747
14.392	-0.0335833	0.248747
14.393	-0.0621417	0.248747
14.394	-0.0207054	0.248747
14.395	0.032952	0.248747
14.396	0.0692937	0.248747
14.397	0.0104734	0.248747
14.398	-0.00101069	0.248747
14.399	0.0206078	0.248747
14.4	-0.0054976	0.248747
14.401	-0.0286761	0.248747
14.402	-0.0506487	0.248747
14.403	-0.0247536	0.248747
14.404	0.000228677	0.248747
14.405	0.0126058	0.248747
14.406	0.027818	0.248747
14.407	0.0737316	0.248747
14.408	0.0562079	0.248747
14.409	-0.068448	0.248747
14.41	-0.101305	0.248747
14.411	-0.0217796	0.248747
14.412	0.0647701	0.248747
14.413	0.0763679	0.248747
14.414	-0.00601748	0.248747
14.415	-0.0597993	0.248747
14.416	-0.0495204	0.248747
14.417	-0.0128757	0.248747
14.418	0.0385315	0.248747
14.419	0.0476383	0.248747
14.42	0.0282225	0.248747
14.421	0.00808949	0.248747
14.422	-0.068366	0.248747
14.423	-0.059969	0.248747
14.424	0.0609335	0.248747
14.425	0.0947766	0.248747
14.426	0.0050699	0.248747
14.427	-0.0969017	0.248747
14.428	-0.147958	0.248747
14.429	-0.0035195	0.248747
14.43	0.159809	0.248747
14.431	0.128022	0.248747
14.432	0.0161273	0.248747
14.433	-0.0728682	0.248747
14.434	-0.112313	0.248747
14.435	-0.0670777	0.248747
14.436	-0.00672495	0.248747
14.437	0.0903281	0.248747
14.438	0.085272	0.248747
14.439	0.0260402	0.248747
14.44	-0.0343573	0.248747
14.441	-0.0437816	0.248747
14.442	-0.0385418	0.248747
14.443	-0.034802	0.248747
14.444	-0.0266047	0.248747
14.445	0.0427976	0.248747
14.446	0.107518	0.248747
14.447	0.0516148	0.248747
14.448	-0.0332207	0.248747
14.449	-0.061968	0.248747
14.45	-0.0631011	0.248747
14.451	-0.0215364	0.248747
14.452	0.0140325	0.248747
14.453	0.0476506	0.248747
14.454	0.0657329	0.248747
14.455	-0.0049532	0.248747
14.456	-0.0687444	0.248747
14.457	-0.052298	0.248747
14.458	0.00304926	0.248747
14.459	0.0678766	0.248747
14.46	0.0716247	0.248747
14.461	0.0197069	0.248747
14.462	-0.0274924	0.248747
14.463	-0.0840387	0.248747
14.464	-0.0835125	0.248747
14.465	0.00367341	0.248747
14.466	0.0505112	0.248747
14.467	0.026356	0.248747
14.468	0.0467167	0.248747
14.469	0.0560906	0.248747
14.47	0.00705658	0.248747
14.471	-0.0674033	0.248747
14.472	-0.0637138	0.248747
14.473	-0.0108437	0.248747
14.474	0.0127163	0.248747
14.475	0.0252435	0.248747
14.476	0.0208265	0.248747
14.477	0.00121685	0.248747
14.478	-0.0097342	0.248747
14.479	0.00328184	0.248747
14.48	-0.0179194	0.248747
14.481	0.0237857	0.248747
14.482	0.0324516	0.248747
14.483	0.00450924	0.248747
14.484	-0.0305668	0.248747
14.485	-0.0284901	0.248747
14.486	-0.0376946	0.248747
14.487	-0.00113368	0.248747
14.488	0.0386764	0.248747
14.489	0.00975117	0.248747
14.49	0.0146463	0.248747
14.491	0.0320571	0.248747
14.492	0.022357	0.248747
14.493	-0.00882025	0.248747
14.494	-0.0719762	0.248747
14.495	-0.0649483	0.248747
14.496	0.0310471	0.248747
14.497	0.063952	0.248747
14.498	-0.00700052	0.248747
14.499	-0.00801694	0.248747
14.5	0.00496296	0.248747
14.501	0.0373411	0.248747
14.502	-0.0118288	0.248747
14.503	-0.0742412	0.248747
14.504	-0.00778944	0.248747
14.505	0.0601483	0.248377
14.506	0.00622091	0.248747
14.507	-0.00151301	0.248747
14.508	0.0375694	0.248747
14.509	0.00290976	0.248747
14.51	-0.0819096	0.248377
14.511	-0.0736924	0.248747
14.512	0.0333391	0.248377
14.513	0.0941597	0.248377
14.514	0.0250807	0.248377
14.515	-0.0132622	0.248377
14.516	-0.0110169	0.248377
14.517	0.00202984	0.248377
14.518	-0.0330018	0.248377
14.519	-0.0359384	0.248747
14.52	-0.0239851	0.248377
14.521	0.0587112	0.248377
14.522	0.0680186	0.248377
14.523	0.0148295	0.248747
14.524	-0.0603223	0.248377
14.525	-0.0605813	0.248747
14.526	-0.00965773	0.248747
14.527	-0.03233	0.248747
14.528	0.0474472	0.248747
14.529	0.069827	0.248747
14.53	0.0869466	0.248747
14.531	0.0408729	0.248747
14.532	-0.11818	0.248747
14.533	-0.160035	0.248377
14.534	-0.0327879	0.248747
14.535	0.105193	0.248747
14.536	0.08578	0.248747
14.537	0.0487977	0.248747
14.538	-0.0506484	0.248747
14.539	-0.0807156	0.248747
14.54	-0.0181964	0.248747
14.541	0.0592469	0.248747
14.542	0.0721629	0.248747
14.543	-0.0215005	0.248747
14.544	-0.0463691	0.248747
14.545	-0.0178327	0.248747
14.546	-0.0388851	0.248747
14.547	0.0218677	0.248747
14.548	0.0448657	0.248747
14.549	-0.0322337	0.248747
14.55	0.0394894	0.248747
14.551	0.068766	0.248747
14.552	-0.0352301	0.248747
14.553	-0.101641	0.248747
14.554	-0.0874786	0.248747
14.555	0.0548361	0.248747
14.556	0.140794	0.248747
14.557	0.0969554	0.248747
14.558	-0.0290906	0.248747
14.559	-0.0924173	0.248747
14.56	-0.11875	0.248747
14.561	-0.0916464	0.248747
14.562	0.013944	0.248747
14.563	0.161963	0.248747
14.564	0.188838	0.248747
14.565	-0.00839868	0.248747
14.566	-0.157432	0.248747
14.567	-0.10627	0.248747
14.568	0.00789438	0.248747
14.569	0.0462283	0.248747
14.57	0.0381667	0.248747
14.571	-0.0267994	0.248747
14.572	-0.000629852	0.248747
14.573	0.0349208	0.248747
14.574	0.014378	0.248747
14.575	0.00256828	0.248747
14.576	-0.00822618	0.248747
14.577	-0.00439012	0.248747
14.578	-0.00945987	0.248747
14.579	-0.0724852	0.248747
14.58	-0.0168768	0.248747
14.581	0.0406849	0.248747
14.582	0.0231747	0.248747
14.583	0.0936048	0.248747
14.584	0.0103198	0.248747
14.585	-0.0710828	0.248747
14.586	0.00135624	0.248747
14.587	-0.04085	0.248747
14.588	-0.0613201	0.248747
14.589	0.0207277	0.248747
14.59	0.0738685	0.248747
14.591	0.054344	0.248747
14.592	-0.0138757	0.248747
14.593	-0.0589494	0.248747
14.594	-0.039903	0.248747
14.595	-0.0308839	0.248747
14.596	0.0391508	0.248747
14.597	0.117001	0.248747
14.598	0.0219224	0.248747
14.599	-0.0403566	0.248747
14.6	-0.0285321	0.248747
14.601	-0.0404295	0.248747
14.602	-0.108914	0.248747
14.603	-0.0474469	0.248747
14.604	0.066589	0.248747
14.605	0.126551	0.248747
14.606	0.103129	0.248747
14.607	0.0590255	0.248747
14.608	-0.105488	0.248747
14.609	-0.12943	0.248747
14.61	-0.0557842	0.248747
14.611	-0.0112268	0.248747
14.612	0.0829211	0.248747
14.613	0.0679754	0.248747
14.614	-0.0169147	0.248747
14.615	-0.0330368	0.248747
14.616	0.0219955	0.248747
14.617	-0.0197499	0.248747
14.618	-0.0388356	0.248747
14.619	0.0567536	0.248747
14.62	0.103739	0.248747
14.621	-0.00126942	0.248747
14.622	-0.101173	0.248747
14.623	-0.097942	0.248747
14.624	-0.0497392	0.248747
14.625	0.0402394	0.248747
14.626	0.0558143	0.248747
14.627	0.0569892	0.248747
14.628	0.0637511	0.248747
14.629	0.0613313	0.248747
14.63	-0.00615826	0.248747
14.631	-0.106801	0.248747
14.632	-0.0868119	0.248747
14.633	-0.0189811	0.248747
14.634	-0.0296403	0.248747
14.635	-0.0381114	0.248747
14.636	0.0374224	0.248747
14.637	0.129435	0.248747
14.638	0.142879	0.248747
14.639	0.0385873	0.248747
14.64	-0.0814797	0.248747
14.641	-0.126853	0.248747
14.642	-0.0505028	0.248747
14.643	-0.03078	0.248747
14.644	-0.0550652	0.248747
14.645	0.0028078	0.248747
14.646	0.130521	0.248747
14.647	0.09765	0.249117
14.648	-0.0408711	0.248747
14.649	-0.0162829	0.248747
14.65	0.0847281	0.248747
14.651	-0.0381748	0.248747
14.652	-0.0458753	0.248747
14.653	-0.0272575	0.248747
14.654	-0.0637709	0.249117
14.655	-0.0900471	0.248747
14.656	-0.0355374	0.249117
14.657	0.132135	0.249117
14.658	0.154788	0.249117
14.659	0.065464	0.248747
14.66	-0.0164733	0.248747
14.661	-0.117618	0.249117
14.662	-0.0942405	0.249117
14.663	-0.0165097	0.249117
14.664	0.0122054	0.249117
14.665	-0.0103792	0.249117
14.666	0.063979	0.249117
